"[[0, 0, 2], [1, 1, 2], [2, 2, 1]]","[[0.9999999999999998, 0.09952776335171304, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 2], [0, 1, 1], [2, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 2], [1, 1, 1], [0, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 2], [1, 2, 1], [2, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 0], [0, 2, 0], [1, 2, 1]]","[[0, 0.08999999999999996, 0.002155098227137188], [-0.27664602069666344, 0, -0.37595115582255423], [0, 0, 0]]"
"[[0, 2, 1], [2, 1, 2], [2, 1, 0]]","[[0.09999885820184584, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 2], [2, 1, 1], [0, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0.5900508177824043, 0, 0]]"
"[[0, 1, 1], [2, 1, 2], [0, 2, 2]]","[[0.9999999999999998, 0, 0], [0, 0, 0], [0.2, 0, 0]]"
"[[0, 2, 2], [0, 1, 1], [2, 1, 2]]","[[0.09999999460801068, 0, 0], [0.9999999999999998, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 1, 0], [2, 2, 1]]","[[0.9999999999999998, 0, 0], [0, 0, 0.36000000000000004], [0, 0, 0]]"
"[[0, 0, 2], [1, 2, 1], [2, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 0], [0, 0, 1], [2, 1, 2]]","[[0.08992819625062194, 0, 0.0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 2], [2, 1, 2], [1, 1, 0]]","[[-0.2, 0, 0], [0, 0, 0], [0, 0, 0.9999997943119303]]"
"[[0, 2, 2], [0, 2, 0], [1, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 2], [2, 1, 1], [1, 2, 0]]","[[0.09999984675044592, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 1], [0, 2, 1], [2, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 2], [2, 1, 2], [1, 0, 1]]","[[0.9999999999999998, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 2], [1, 1, 2], [0, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 0], [1, 0, 1], [0, 2, 2]]","[[0.17999999999999997, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 0], [1, 1, 2], [2, 2, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 0], [2, 1, 2], [2, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 2], [0, 1, 2], [1, 2, 1]]","[[0.9999999999999998, 0, 0], [-0.95601953488896, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 2, 0], [2, 1, 1]]","[[-0.36000000000000004, 0, 0], [0, 0, 0.9999999999999998], [0, 0, 0]]"
"[[2, 2, 2], [1, 0, 1], [2, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 2], [1, 1, 1], [1, 2, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 2], [0, 1, 1], [2, 2, 1]]","[[0, -0.2, 0], [0.9999999999998386, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [0, 2, 0], [0, 1, 2]]","[[0.08999999999999996, 0, 0], [-0.1140572206966634, 0, -0.18439511908006231], [-0.573983232, 0, 0]]"
"[[0, 2, 2], [1, 2, 2], [1, 0, 1]]","[[0.9999999999992305, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 2], [0, 2, 0], [1, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 0], [1, 2, 2], [0, 1, 1]]","[[0, 0, 0.09999998683596355], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 0], [1, 0, 0], [2, 2, 1]]","[[-0.05617826336565712, 0, -0.2], [0, 0.8996156520624666, 0], [0, 0, 0]]"
"[[2, 2, 2], [0, 1, 1], [1, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 2], [1, 2, 2], [0, 1, 1]]","[[0, -0.2, 0], [0, 0, 0], [0.9997923081256586, 0, 0]]"
"[[0, 2, 2], [2, 1, 2], [1, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 0], [2, 2, 0], [1, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 2], [2, 0, 1], [1, 1, 2]]","[[0, -0.36000000000000004, 0], [0, -0.2, 0], [0, 0, 0]]"
"[[2, 2, 2], [0, 1, 1], [2, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 2], [2, 1, 0], [1, 2, 1]]","[[0.9999999999999998, 0, 0], [0, 0, -0.5904], [0, 0, 0]]"
"[[2, 2, 0], [1, 1, 2], [1, 2, 0]]","[[0, 0, 0.9999999999999998], [0, 0, 0], [0, 0, -0.7902848]]"
"[[0, 1, 1], [2, 2, 0], [2, 2, 1]]","[[0.9999999999999998, 0, 0], [0, 0, 0.36000000000000004], [0, 0, 0]]"
"[[2, 2, 2], [1, 1, 2], [1, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 2], [0, 2, 1], [2, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 0], [0, 2, 1], [2, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 1], [2, 2, 1], [2, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 2], [1, 0, 0], [0, 1, 0]]","[[0.22384695140352004, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 2], [1, 0, 1], [1, 0, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 1], [2, 0, 1], [1, 2, 2]]","[[0, -0.2, 0], [0, 0.2, 0], [0, 0, 0]]"
"[[0, 0, 1], [2, 2, 0], [2, 1, 1]]","[[0.17914997403308347, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 1], [0, 1, 2], [1, 2, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [1, 0, 2], [2, 0, 1]]","[[0.0324, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 0], [2, 0, 0], [0, 1, 1]]","[[0, -0.2, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 0], [2, 0, 0], [2, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 0], [0, 0, 2], [1, 1, 0]]","[[0, 0, 0.0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [0, 0, 2], [1, 1, 2]]","[[0, 0, 0], [-0.2, 0, 0], [0, 0, 0]]"
"[[2, 0, 0], [0, 2, 2], [1, 0, 1]]","[[0, -0.3395914094158899, -0.4304], [0.331756746453546, 0, 0], [0, 0.9999999999999998, 0]]"
"[[0, 0, 2], [0, 0, 1], [2, 2, 1]]","[[0.1662787880264205, -0.2, 0], [-0.2, 0.8837870084731644, 0], [0, 0, 0]]"
"[[2, 1, 0], [1, 2, 2], [1, 2, 1]]","[[0, 0, 0.036000000000000004], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 0], [0, 2, 1], [2, 2, 1]]","[[-0.2, -0.03983335791656539, 0.9907766279631451], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 0], [0, 1, 0], [2, 1, 2]]","[[0, 0, 0.08999957908752844], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 2], [2, 2, 0], [1, 0, 1]]","[[0, -0.2, 0], [0, 0, 0.737196052583102], [0, 0, 0]]"
"[[2, 0, 0], [0, 2, 0], [1, 0, 1]]","[[0, 0.0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 2], [0, 2, 2], [0, 1, 1]]","[[-0.01811203666544231, -0.2, 0], [-0.09004305132158974, 0, 0], [0.9718525023289344, 0, 0]]"
"[[2, 2, 0], [1, 1, 1], [2, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 2], [1, 1, 1], [1, 2, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 2, 1], [0, 1, 2]]","[[0.09999999999999998, 0, 0], [0, 0, 0], [-0.83222784, 0, 0]]"
"[[2, 2, 0], [2, 1, 1], [2, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 2], [2, 0, 2], [0, 1, 1]]","[[0, 0, 0], [0, 0.9884707849539315, 0], [0, 0, 0]]"
"[[1, 2, 0], [1, 1, 0], [2, 0, 2]]","[[0, 0, -0.17408], [0, 0, 0.9999651550856272], [0, 0, 0]]"
"[[0, 2, 2], [0, 0, 1], [0, 2, 1]]","[[0.17594676033536658, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 0], [1, 1, 1], [0, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [2, 0, 2], [1, 0, 1]]","[[0, 0, 0], [0, 0.9990096479685716, 0], [0, 0, 0]]"
"[[2, 1, 0], [1, 1, 1], [2, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 0], [0, 1, 2], [2, 1, 2]]","[[0, 0.9999993722898265, 0], [-0.15121600000000002, 0, 0], [0, 0, 0]]"
"[[0, 2, 2], [1, 2, 1], [1, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 2, 2], [1, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 0], [0, 0, 1], [2, 1, 0]]","[[0, 0.0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 0], [0, 2, 1], [2, 1, 0]]","[[0, 0, -0.2], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 1, 0], [1, 0, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 2], [1, 0, 2], [2, 1, 1]]","[[0, -0.488, 0], [0, -0.36000000000000004, 0], [0, 0, 0]]"
"[[0, 1, 2], [2, 0, 0], [0, 1, 0]]","[[0.170104395350016, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [1, 0, 1], [0, 2, 2]]","[[-0.2, 0, 0], [0, 0.9999993722898265, 0], [0, 0, 0]]"
"[[2, 2, 1], [0, 2, 1], [1, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 2], [1, 0, 2], [1, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 0, 1], [0, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 1], [2, 0, 0], [0, 2, 2]]","[[0.488, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 0], [0, 2, 1], [1, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 1], [0, 2, 2], [1, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 2], [1, 2, 1], [0, 2, 1]]","[[0, -0.488, 0], [0, 0, 0], [-0.36000000000000004, 0, 0]]"
"[[2, 0, 1], [1, 2, 2], [0, 2, 1]]","[[0, 0.09999999999999998, 0], [0, 0, 0], [-0.9648156279111679, 0, 0]]"
"[[0, 2, 2], [2, 1, 1], [0, 2, 1]]","[[0.9999999999999998, 0, 0], [0, 0, 0], [-0.5904, 0, 0]]"
"[[0, 1, 0], [0, 0, 2], [2, 1, 0]]","[[0.170104395350016, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 0], [0, 0, 1], [2, 2, 1]]","[[-0.2, 0, 0.9990096479685716], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 2], [0, 2, 0], [1, 1, 2]]","[[-0.5215153178590123, -0.5904, 0], [-0.5232270079439667, 0, -0.0794949312047047], [0, 0, 0]]"
"[[0, 0, 2], [0, 2, 2], [1, 1, 0]]","[[-0.05600000000000002, -0.06281144475163614, 0], [0.10627200000000002, 0, 0], [0, 0, 0.9998338465005269]]"
"[[0, 2, 0], [2, 1, 2], [2, 1, 1]]","[[0.9999999999999998, 0, -0.488], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 0], [0, 0, 2], [2, 1, 1]]","[[0.0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 0], [0, 0, 2], [2, 1, 1]]","[[0, 0, 0.3207574057240335], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 2], [1, 1, 0], [1, 2, 2]]","[[0, -0.488, 0], [0, 0, 0.9999999723930146], [0, 0, 0]]"
"[[0, 1, 2], [0, 2, 1], [0, 0, 0]]","[[0.11425242666950593, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 0], [1, 2, 0], [1, 2, 2]]","[[0.9999319435266157, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 0], [2, 0, 1], [2, 0, 1]]","[[0, 0, 0.2], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 0], [0, 0, 1], [2, 2, 1]]","[[0, -0.2, 0.9962221068137043], [0, 0.17999999999748031, 0], [0, 0, 0]]"
"[[0, 2, 2], [2, 2, 1], [1, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 1, 2], [2, 0, 1]]","[[0.9999999999999998, 0, 0], [0, 0, 0], [0, -0.36000000000000004, 0]]"
"[[2, 2, 1], [0, 1, 1], [1, 0, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [0, 0, 1], [1, 2, 0]]","[[0, 0, 0], [-0.11498239999999997, 0.9999953231947606, 0], [0, 0, 0]]"
"[[2, 2, 1], [2, 0, 1], [1, 1, 2]]","[[0, 0, 0], [0, 0.9999776992548014, 0], [0, 0, 0]]"
"[[2, 2, 0], [0, 1, 2], [1, 2, 1]]","[[0, 0, 0.9998670772004215], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [0, 1, 2], [1, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [0, 0, 1], [0, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [1, 0, 1], [2, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 0], [2, 2, 1], [2, 1, 0]]","[[-0.36000000000000004, -0.36000000000000004, 0.18071853249594827], [0, 0, 0], [0, 0, -0.36000000000000004]]"
"[[0, 0, 0], [2, 2, 0], [1, 1, 0]]","[[0.07028919469186744, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 2], [1, 2, 2], [1, 0, 1]]","[[0, 0.09999908656147667, 0], [0, 0, 0], [0, 0.9999999999999998, 0]]"
"[[0, 2, 2], [1, 1, 1], [0, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 2], [2, 2, 1], [1, 1, 0]]","[[0, -0.2, 0], [0, 0, 0], [0, 0, 0.9999999999999998]]"
"[[0, 0, 0], [2, 2, 1], [0, 1, 2]]","[[0.08998130651815282, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 0], [0, 2, 0], [1, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [1, 2, 2], [1, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 0], [1, 1, 0], [0, 2, 2]]","[[-0.2, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [0, 0, 1], [2, 1, 2]]","[[0, 0, 0], [-0.5904, -0.488, 0], [0, 0, 0]]"
"[[2, 0, 2], [1, 2, 1], [0, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [0, 1, 2], [1, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 0], [2, 2, 1], [0, 1, 0]]","[[0, -0.2, -0.23685771941652883], [0, 0, 0], [-0.08668639048086346, 0, 0.0066752522206035]]"
"[[0, 1, 2], [2, 2, 1], [2, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 2], [1, 2, 1], [1, 2, 2]]","[[0.83222784, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 1, 2], [1, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 0], [1, 2, 1], [2, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 2, 1], [0, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 0], [2, 1, 2], [1, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 0], [0, 1, 0], [1, 0, 2]]","[[0, 0.160672647168, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 0], [0, 2, 2], [1, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 2], [0, 2, 1], [1, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 0], [1, 2, 0], [0, 1, 2]]","[[0.657970655581897, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 2], [2, 2, 2], [0, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 0], [0, 2, 1], [0, 1, 0]]","[[0, 0.011664000000000002, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 0, 1], [2, 1, 2]]","[[0.020000000000000004, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 0], [2, 2, 1], [2, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 1, 2], [0, 1, 2], [0, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 1], [2, 1, 2], [1, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 2], [1, 2, 1], [1, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 2], [0, 2, 0], [1, 1, 0]]","[[0, -0.02291029697082589, 0], [-0.36000000000000004, 0, -0.2], [0, 0, 0.9987620599607145]]"
"[[2, 1, 0], [1, 1, 0], [2, 2, 0]]","[[0, 0, -0.2], [0, 0, 0.9774820018631475], [0, 0, 0]]"
"[[2, 2, 2], [1, 2, 1], [2, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 2], [0, 2, 2], [2, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [0, 0, 1], [2, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 1, 0], [0, 1, 2], [2, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 1], [0, 2, 2], [1, 0, 0]]","[[0, -0.36000000000000004, 0], [-0.24194304, 0, 0], [0, -0.36000000000000004, -0.16]]"
"[[0, 2, 1], [0, 1, 2], [1, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 1], [2, 2, 0], [0, 2, 1]]","[[-0.2, -0.19470227213481303, 0], [0, 0, 0.9450244186112], [0, 0, 0]]"
"[[0, 2, 0], [0, 1, 0], [2, 1, 0]]","[[0.0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 0], [1, 0, 0], [1, 0, 2]]","[[0, 0, -0.2], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 1], [2, 2, 1], [2, 1, 2]]","[[0.09998936617603371, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 2], [2, 0, 1], [1, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 2], [2, 0, 1], [0, 1, 0]]","[[0, 0, 0], [0, 0.036000000000000004, 0], [0, 0, 0]]"
"[[1, 2, 0], [0, 2, 0], [1, 1, 2]]","[[0, 0, 0.36935999999999986], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 1], [0, 2, 2], [1, 1, 0]]","[[0, -0.2, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 1], [2, 2, 0], [1, 2, 1]]","[[0, -0.36000000000000004, 0], [0, 0, 0.9999993722898265], [0, 0, 0]]"
"[[0, 2, 2], [2, 1, 1], [2, 0, 1]]","[[0.9999721240685018, 0, 0], [0, 0, 0], [0, -0.2, 0]]"
"[[2, 2, 2], [1, 2, 1], [0, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 1, 2], [0, 2, 1]]","[[0.9999926924918133, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 0], [1, 2, 2], [1, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 2], [2, 1, 0], [1, 0, 0]]","[[0, 0, 0], [0, 0, 0.4866825949964213], [0, 0.2, 0]]"
"[[1, 0, 0], [2, 2, 2], [0, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 0], [1, 0, 2], [0, 2, 2]]","[[-0.2, 0, -0.05706253245864565], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 2], [0, 0, 1], [0, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 0], [0, 1, 1], [2, 0, 2]]","[[0, 0, -0.18560000000000001], [0.36000000000000004, 0, 0], [0, 0, 0]]"
"[[0, 1, 2], [1, 0, 0], [0, 2, 2]]","[[-0.2, 0, 0], [0, -0.2, -0.08804259173170675], [0.10625126400000003, 0, 0]]"
"[[0, 2, 2], [1, 0, 0], [0, 0, 1]]","[[0.32223662113163165, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [0, 0, 0], [2, 1, 2]]","[[0.08972799169058669, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 0], [2, 1, 2], [1, 0, 0]]","[[0, 0, 0.9962221068137043], [0, 0, 0], [0, 0.2, 0]]"
"[[1, 2, 0], [0, 0, 2], [1, 1, 2]]","[[0, 0, 0.354265344], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 1], [0, 0, 1], [2, 1, 2]]","[[0, -0.7378560000000001, 0], [-0.7464299085456452, -0.47912410353626056, 0], [0, 0, 0]]"
"[[2, 0, 0], [1, 2, 1], [2, 2, 1]]","[[0, -0.2, 0.8926258176], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 2], [0, 1, 2], [1, 0, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 2], [2, 0, 0], [1, 0, 1]]","[[0, 0.7931323961514958, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 1], [0, 0, 0], [2, 1, 2]]","[[0, 0.06917622726310452, 0], [-0.2, -0.20414178901963578, -0.2], [0, 0, 0]]"
"[[2, 2, 0], [1, 0, 0], [0, 0, 1]]","[[0, 0, 0.06065038687482002], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 0], [2, 1, 0], [0, 0, 1]]","[[0, 0.0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 2], [1, 2, 2], [1, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 0], [2, 2, 1], [2, 1, 2]]","[[-0.36000000000000004, 0, -0.2], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 0], [1, 2, 0], [2, 1, 0]]","[[0, 0, 0.018], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 2], [2, 0, 0], [0, 2, 1]]","[[0.17999999999999997, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 2], [2, 2, 0], [0, 1, 1]]","[[0, -0.2, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 0], [1, 0, 2], [1, 0, 2]]","[[0.2, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 0], [1, 0, 2], [1, 0, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 2], [2, 1, 0], [1, 0, 2]]","[[0, -0.18566800207735334, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 0], [0, 1, 0], [2, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 0], [0, 2, 0], [1, 1, 0]]","[[0, 0.0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 0], [0, 1, 2], [0, 1, 0]]","[[0.0324, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 0], [0, 1, 2], [0, 1, 2]]","[[0, 0, 0.32399999999999995], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 2], [2, 0, 2], [1, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 1], [0, 1, 2], [1, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 2], [0, 2, 0], [1, 0, 1]]","[[0, 0, 0], [0.3874236148679873, 0, 0], [0, 0, 0]]"
"[[1, 0, 2], [2, 0, 0], [2, 1, 1]]","[[0, 0.24661509120000003, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 0], [0, 2, 1], [2, 2, 1]]","[[0, 0, 0.9999776992548014], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 2], [2, 0, 2], [1, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 0], [1, 2, 2], [1, 1, 2]]","[[0.9999999999999998, 0, -0.2], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 0, 0], [1, 0, 2]]","[[0.4999449718041524, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 1], [0, 0, 1], [2, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 2], [2, 2, 1], [2, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 0], [2, 0, 1], [2, 1, 0]]","[[0, 0, 0.04391967886926913], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 2], [0, 0, 2], [1, 1, 0]]","[[-0.2, 0, 0], [-0.2, 0.14996464206278326, 0], [0, 0, 0]]"
"[[2, 0, 1], [2, 0, 2], [1, 2, 1]]","[[0, -0.2, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 1], [2, 2, 1], [2, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 0], [2, 1, 1], [2, 1, 2]]","[[0, 0, 0.067232], [0, 0, 0], [0, 0, 0]]"
